Tweet,created_at,hashtags
RT @ShentonStage: Best interview with #DonaldTrump ever. https://t.co/Az18IwDhGj,2020-05-13 08:47:56,['DonaldTrump']
This is astounding. Chilling. Terrifying. Wake up America. This fool is not even in control of his senses let alone the Corona Virus. @realDonaldTrump #trump #coronavirus #COVID #MAGA #MAGA2020Landslide #TrumpDeathToll81K #TrumpVirus #TrumpVirus2020 #TrumpVirusCatastrophe #USA,2020-05-13 08:47:56,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:48:06,"['Trump', 'Steele']"
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 08:48:07,"['NEW', 'Trump', 'Steele']"
"And...they get away with it.  #dirtypolitics = #dirtyjudge
#justiceisdeadinamerica",2020-05-13 08:48:13,"['dirtypolitics', 'dirtyjudge', 'justiceisdeadinamerica']"
"RT @organicsbytrish: Delivered 💃💃
.
Order for affordable skincare products and thank me later ❤️
.
Simply send a DM for enquiries and recom…",2020-05-13 08:48:15,[]
"RT @MrsC_Assange: UK Home Office signed off on US Extraditon Warrant for my son journalist Julian Assange

#Trump admin charged him with es…",2020-05-13 08:48:18,['Trump']
"RT @UB5simon: The last words on this #Biden ad, running through the failures, are powerful. 
""#DonaldTrump didn't build a great economy. Hi…",2020-05-13 08:48:20,"['Biden', 'DonaldTrump']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:48:20,"['Trump', 'Steele']"
Spends an hour with #Trump who then ignores him. Trump probably does not understand what he's been told or just prefers the advice of those who have financial gain as their aim rather than the health of the people.,2020-05-13 08:48:22,['Trump']
RT @KayRonDeeDee: Our neighbor cut down our Trump 2020 flag in our front yard last night. It’s being replaced immediately. We will win 2020…,2020-05-13 08:48:27,[]
RT @SloughForEU: Peter Bone reaps what he and his ERG chums spent the last few years sowing.,2020-05-13 08:48:28,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:48:31,"['Trump', 'Steele']"
Conspiracy theories from #Trump   surrogates because the trump administration is so devoid of acconplishment,2020-05-13 08:48:31,['Trump']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:48:33,"['Trump', 'Steele']"
The Smoking Gun...,2020-05-13 08:48:36,[]
RT @news_ntd: The #Trump administration is pressing a board charged with overseeing billions in federal retirement dollars to halt plans to…,2020-05-13 08:48:37,['Trump']
RT @ColdGold800: See more of Alissiya at @Flirt4Free! Check out their pics and bio page at  https://t.co/lqrwaGxKYJ #F4FModels @NatGeo #Don…,2020-05-13 08:48:40,['F4FModels']
RT @KayeMelize: @EntheosShines @realDonaldTrump THE GIFT that #Trump is giving us will change humanity forever. Trump is liberating us from…,2020-05-13 08:48:50,['Trump']
The latest #ShortBlack! https://t.co/bn04AkYike Thanks to @abcnews @SMHsport @sarahellison #covidー19 #trump,2020-05-13 08:48:54,"['ShortBlack', 'covidー19', 'trump']"
"""Spin and presentation don't make good government. It is parliament that makes good government.""",2020-05-13 08:49:00,[]
@realDonaldTrump CAN YOU TURN OFF YOUR 5G TOWERS AROUNDTHE WORLD #5G #Trump #wednesdaymorning #DonaldTrump  #ProtestaDeRicos,2020-05-13 08:49:01,"['5G', 'Trump', 'wednesdaymorning', 'DonaldTrump', 'ProtestaDeRicos']"
"RT @MaruskaGreg: I stand with this reporter, how about you?",2020-05-13 08:49:08,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:49:10,"['Trump', 'Steele']"
RT @ann_neona: Paxton Greg Abbott &amp; Dan Patrick care nothing about riding Covid cases &amp; deaths statewide EVERY DAY &amp; giving feds Dallas onl…,2020-05-13 08:49:10,[]
"The risk of becoming a +1 is that you may fail. However, it's better to try and fail, than stay at 0.
#india#spain#miami#mexico#philippines#britain#france#russia#rwanda#turkey#uganda#canada#croatia#italy#korea#tunisha#istanbul#china#donaldtrump#barrackobama https://t.co/14NRUgjaxF",2020-05-13 08:49:10,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:49:22,"['Trump', 'Steele']"
RT @Speaker_Bureau: 'The smart thing for the bigger guy to do is to shut up' - the wisdom of @davetrott https://t.co/G7GvliylRi #advertisin…,2020-05-13 08:49:23,[]
"@tlckindergoats @thejtlewis @pragmatic_texan @realDonaldTrump &lt;= Please be advised there's many outside the #US who also support Good vs Evil.
Currently it seems Evil is well harboured in the left, #Democrat, #Liberal, #GOPe, #RINO precinct!

IMO #Trump is not perfect (nor am I) but he sure as heck represents GOOD!
#PromisesMadePromisesKept",2020-05-13 08:49:25,['US']
"RT @MaruskaGreg: I stand with this reporter, how about you?",2020-05-13 08:49:25,[]
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 08:49:29,"['Trump', 'MikeGarcia2020']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:49:31,"['Trump', 'Steele']"
"RT @HarzanRose: The risk of becoming a +1 is that you may fail. However, it's better to try and fail, than stay at 0.
#india#spain#miami#me…",2020-05-13 08:49:32,[]
RT @acTVismMunich: WATCH: Investigative journalist &amp; host of @PushbackShow  @aaronjmate provides the latest on Russiagate &amp; the OPCW Scanda…,2020-05-13 08:49:35,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:49:35,"['Trump', 'Steele']"
"Says the guy 👇who just told the Supreme Court that Trump is above the law. 

A.Tweet.For.Everything

#trump
@TheLeadCNN 
@MaddowBlog 
@JohnBerman 
@JoeNBC 
@morningmika 
@jheil 
@StephenAtHome
@WalshFreedom",2020-05-13 08:49:38,['trump']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:49:40,"['Trump', 'Steele']"
RT @AndyOstroy: .@HowardStern has millions of listeners... many of them @realDonaldTrump supporters. He’s 100% right. If he can convince th…,2020-05-13 08:49:47,[]
"« He has argued that, even if you’re inclined to worry about the deficit, massive public investment is the only thing capable of growing the economy enough “so the deficit doesn’t eat you alive.” » #JoeBiden #deficit",2020-05-13 08:49:59,[]
@sarahkendzior @AndreaChalupa Forgive the colourfully worded tweet but I wondered if you had seen this? How far might #Trump go in pressuring Ukraine and fabricating cases linking Biden and Burisma and then later perhaps the Euromaidan and the Obama administration?,2020-05-13 08:50:00,[]
This would be so #funny if it wasn’t so true. My condolences to family and friends affected. #baby #DonaldTrump #COVIDー19 #coronavirus #COVID #COVIDIOT,2020-05-13 08:50:09,"['funny', 'baby', 'DonaldTrump']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:50:11,"['Trump', 'Steele']"
"RT @kohlkopf: Please call it ""Trump-Virus"" because it occurred during his presidency and he is really the greatest CORONA supporter and is…",2020-05-13 08:50:12,[]
This is so good! #trump #CovidiotInChief,2020-05-13 08:50:15,"['trump', 'CovidiotInChief']"
"The world would have been a better place long ago if #people improved themselves instead of their public image

#Truth #TrumpVirus #Trump #SelfImprovement #selfdevelopment #Personality #honesty #integrity #HumanityFirst #dream #hope #life #FreedomOfSpeech #Resist #mistakes #FBR",2020-05-13 08:50:17,['people']
The study of ants is called Myrmecology #facts #funfacts #DonaldTrump #Republicans #News,2020-05-13 08:50:20,"['facts', 'funfacts', 'DonaldTrump', 'Republicans', 'News']"
"RT @RichardAngwin: Our awesome 245 year old Postal Service is enshrined in The Constitution.

📢 Don't let Trump and the Republicans destroy…",2020-05-13 08:50:25,[]
"RT @inselratte: Tory leaver MP Bone lists reasons why the PM's Sunday television address was ""wrong"" and breached ministerial code. 
He arg…",2020-05-13 08:50:32,[]
RT @WenMaMa2: @Stonekeeper3 @mickelodoole @lugohely @EricJSwensson @Lots_Of_Fun_69 @Sheerglee1 @amicah1 @CompleteInJesus @RogerFritz7 @Ecom…,2020-05-13 08:50:35,[]
RT @globaltimesnews: The former member of boy band #EXO posted a comment on China's Twitter-like Sina #Weibo early Wednesday to his nearly…,2020-05-13 08:50:50,"['EXO', 'Weibo']"
RT @AndyOstroy: .@HowardStern has millions of listeners... many of them @realDonaldTrump supporters. He’s 100% right. If he can convince th…,2020-05-13 08:50:53,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:50:53,"['Trump', 'Steele']"
"RT @pollsofpolitics: Is @joebiden the best of the  #Democrats to beat @realDonaldTrump in the #2020election??

Please Vote and Retweet to s…",2020-05-13 08:50:56,"['Democrats', '2020election']"
Disturbing. In how accurate it is. #Trump #coronavirus,2020-05-13 08:51:00,"['Trump', 'coronavirus']"
RT @bigtickHK: The Toddler in Chief: What Donald Trump Teaches Us about the Modern Presidency by Daniel Drezner https://t.co/uhDN94o77q #Bo…,2020-05-13 08:51:02,[]
"RT @TrendsSharing: #DonaldTrump don't trust ChiNa, #ChinaIsAsshole #ChinaIsAsshole #ChinaIsAsshole",2020-05-13 08:51:11,"['DonaldTrump', 'ChinaIsAsshole', 'ChinaIsAsshole', 'ChinaIsAsshole']"
RT @jpierni: In an extraordinary show of solidarity for @weijia at next  #WhiteHousePressBriefing all  reporters must walk out on #trump &amp;…,2020-05-13 08:51:13,"['WhiteHousePressBriefing', 'trump']"
"RT @MrsC_Assange: @Wikileaks cables revealed US military contractor #Dyncorp was involved in child sex trafficking in Afghanistan 

My son,…",2020-05-13 08:51:13,['Dyncorp']
RT @SloughForEU: Peter Bone reaps what he and his ERG chums spent the last few years sowing.,2020-05-13 08:51:19,[]
"RT @zeusFanHouse: John #Brennan under the spotlight!

#Obama CIA Chief #JohnBrennan Under Fire for the Creation of Bogus January 2017 Intel…",2020-05-13 08:51:20,"['Brennan', 'Obama', 'JohnBrennan']"
"RT @RichardAngwin: Our awesome 245 year old Postal Service is enshrined in The Constitution.

📢 Don't let Trump and the Republicans destroy…",2020-05-13 08:51:20,[]
RT @Emolclause: #BREAKING:ICYMI--Chief Justice #Roberts today TOTALLY DESTROYED the key legal argument advanced by #Trump's lawyer #Sekulow…,2020-05-13 08:51:23,"['BREAKING', 'Roberts', 'Trump', 'Sekulow']"
"RT @stevewh67: #BreakingNews #BREAKING

Researchers revise U.S. #COVID19 death forecast upward to over 147,000 after #Trump #GOP #FoxNews p…",2020-05-13 08:51:25,"['BreakingNews', 'BREAKING', 'COVID19', 'Trump', 'GOP', 'FoxNews']"
"RT @Emolclause: Chief Justice Roberts hit #Trump's lawyer #Sekulow with the bombshell question--If distraction is your problem, then wouldn…",2020-05-13 08:51:26,"['Trump', 'Sekulow']"
RT @AndyOstroy: .@HowardStern has millions of listeners... many of them @realDonaldTrump supporters. He’s 100% right. If he can convince th…,2020-05-13 08:51:28,[]
".@mrjamesob Welcome to the new divide... the new ‘other’ of 2020...

It *was* Brexit... 

Now today, Wednesday 13 May 2020, begins the “Idle Stay Home And Takers” versus the “Get Back To Work And Make Me Rich-ers”

#CultureWars #Cummings #TuftonStreet #Trump #GOP #Tories",2020-05-13 08:51:30,[]
@NationalComment @Sophia_Pugsley @TFletcher @TheNationalUAE Will dirty #COVIDー19 nations get the upper hand in some kind of geopolitical economic power struggle? Is this what #Trump and #BorisJohnson are aiming for?,2020-05-13 08:51:39,['COVIDー19']
"EXCLUSIVE: In court filing, FBI accidentally reveals name of Saudi official suspected of directin... https://t.co/l0v36jIIZp via @YahooNews #maga #Trump #QArmy",2020-05-13 08:51:41,[]
"RT @ndidibini: Hole in the neck, could you tell us what it’s there for. #UN. #Trump. #US Army. #Netanyahu. #Washingtonpost. #WHO. The #ZooH…",2020-05-13 08:51:41,"['UN', 'Trump', 'US', 'Netanyahu', 'Washingtonpost', 'WHO']"
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 08:51:48,"['Trump', 'MikeGarcia2020']"
"RT @zeusFanHouse: Fauci &amp; #Democrats Use Senate Testimony Stage To Bash #Trump &amp; Promote #Vaccines

#Fauci continues holding nation hostage…",2020-05-13 08:51:49,"['Democrats', 'Trump', 'Vaccines', 'Fauci']"
"RT @dannyalegi: Instead of ""throwing the #progressive wing of the party a couple of bones,""  the conversation should be about ""how we can w…",2020-05-13 08:51:53,['progressive']
"RT @inselratte: Tory leaver MP Bone lists reasons why the PM's Sunday television address was ""wrong"" and breached ministerial code. 
He arg…",2020-05-13 08:51:53,[]
Two-Thirds of Americans Expect Presidential Election Will Be Disrupted by COVID-19 https://t.co/jd30rds03i via @pewresearch #Blog1600Penn #USElections #Trump #Biden,2020-05-13 08:52:00,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:52:01,"['Trump', 'Steele']"
"RT @best_american: 🚨ED HENRY DROPS A BOMBSHELL ON TUCKER CARSON:

Former Director of the CIA John #Brennan covered up intelligence that #Ru…",2020-05-13 08:52:11,['Brennan']
"RT @MartinFriedlan2: The world would have been a better place long ago if #people improved themselves instead of their public image

#Truth…",2020-05-13 08:52:13,"['people', 'Truth']"
"RT @RichardAngwin: Our awesome 245 year old Postal Service is enshrined in The Constitution.

📢 Don't let Trump and the Republicans destroy…",2020-05-13 08:52:16,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:52:17,"['Trump', 'Steele']"
"RT @KafkaInMilagro: ""Spin and presentation don't make good government. It is parliament that makes good government.""",2020-05-13 08:52:20,[]
"RT @MrsC_Assange: In 2018 #Trump appointed Steven Feinberg Chairmen of:

Presidents Intelligence Advisory Board

Who is Steven Feinberg?

*…",2020-05-13 08:52:31,['Trump']
RT @CyrusAParsa1: Obama puts Mass Genocidal Maniacs Image in White House?  Glad I rejected requests for China/Iran WH Advisory in 2008 befo…,2020-05-13 08:52:32,[]
"RT @kk131066: Just like everyone else you have only one #life to live 

DO NOT accept unacceptable
DO NOT lose #hope

Your homeland needs y…",2020-05-13 08:52:34,"['life', 'hope']"
"RT @Radarr1: @funder @realDonaldTrump If Hitler came back as a zombie, oh wait that's #Trump already.  

Don't believe me, fact check his p…",2020-05-13 08:52:37,['Trump']
"RT @kk131066: 2

#RemoveTrumpNow 

Restore #Truth &amp; begin your journey into a brighter future

#Trump #TrumpBurialPits #TrumpIsAFailure #Tr…",2020-05-13 08:52:43,"['RemoveTrumpNow', 'Truth', 'Trump', 'TrumpBurialPits', 'TrumpIsAFailure']"
The latest The Socialism Daily! https://t.co/BVBtCZkO72 Thanks to @ataraxia316 #venezuela #trump,2020-05-13 08:52:43,"['venezuela', 'trump']"
"RT @kk131066: 2

#RemoveTrumpNow 

Restore #Truth &amp; begin your journey into a brighter future

#Trump #TrumpBurialPits #TrumpIsAFailure #Tr…",2020-05-13 08:52:46,"['RemoveTrumpNow', 'Truth', 'Trump', 'TrumpBurialPits', 'TrumpIsAFailure']"
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 08:52:46,"['Trump', 'MikeGarcia2020']"
"RT @kk131066: 3

#Trump is a man who never tells #Truth

The Gov of #Michigan lived through a rehearsal of what #TrumpIsAnIdiot might do be…",2020-05-13 08:52:48,"['Trump', 'Truth', 'Michigan', 'TrumpIsAnIdiot']"
"RT @MrsC_Assange: In 2017, #Trump appointed General John Kelly to head the Dept of Homeland Security.

Who was General John Kelly?

Paid ad…",2020-05-13 08:52:49,['Trump']
"RT @JodeneRdc: #America’s not best in #Covid19 tests;
#Trump lies+denies, the virus infests
Our country &amp; lives, it never rests-
We #StayAt…",2020-05-13 08:52:49,"['America', 'Covid19', 'Trump']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:52:53,"['Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:52:53,"['Trump', 'Steele']"
RT @prayerfeathers: The woman who accused Dr. Anthony Fauci of sexual assault now claims Trump supporters paid her to lie The only way #Don…,2020-05-13 08:52:56,[]
"@JoeBiden What is #Trump not doing that #Fauci said to do, Nothing, #Trump has listened to the Scientists",2020-05-13 08:52:58,"['Trump', 'Fauci', 'Trump']"
"Enjoy your delusional FANTASY for short time as he will LOSE in Nov.? These are NO ""flipping"" as both seats were SOLID GOP for OVER 30 years, but come Nov.,BLUE WAVE!",2020-05-13 08:53:03,[]
RT @MrsC_Assange: The #Trump Admin has charged my journalist son with espionage for publishing evidence of US war crimes (Incl child sex tr…,2020-05-13 08:53:04,['Trump']
"RT @MartinFriedlan2: The world would have been a better place long ago if #people improved themselves instead of their public image

#Truth…",2020-05-13 08:53:09,"['people', 'Truth']"
RT @mypurposefulLT: @CNNPolitics CORRECT HEADLINE: #Biden exposes #Trump Incompetence and Corruption Re #coronavirus,2020-05-13 08:53:10,"['Biden', 'Trump', 'coronavirus']"
@JenniferKashani Are all #Trump supporters dumb blondes?   That does not imply that I think all blondes are dumb — I know a number who are devoted #NEVERTRUMPERS,2020-05-13 08:53:16,['Trump']
"Too many words wasted.....

#DonaldTrump @realDonaldTrump
#FoxNews #RepublicanParty #republicans https://t.co/HOMSQMeR5N",2020-05-13 08:53:18,"['DonaldTrump', 'FoxNews', 'RepublicanParty', 'republicans']"
"RT @cjtruth: 26) Corey Lewandowski called failed Democratic Presidential Candidate Eric Swalwell, ""President Swalwell"" during an official #…",2020-05-13 08:53:23,[]
RT @ACAMPBELL9: So true..,2020-05-13 08:53:32,[]
RT @MintPressNews: Emmanuel #Toto Constant was supposed to board an #ICE deportation flight along with 100 other Haitian nationals in what…,2020-05-13 08:53:33,"['Toto', 'ICE']"
#Patriotic #Vaccines: The Divided #Coronavirus Cause - https://t.co/9qObFSkTbG https://t.co/7qQxNbjQDL by @NatCounterPunch #Covid19 #medicine #immunology #Trump #WHO,2020-05-13 08:53:39,"['Patriotic', 'Vaccines', 'Coronavirus']"
"RT @PlatypusApoc: Says the guy 👇who just told the Supreme Court that Trump is above the law. 

A.Tweet.For.Everything

#trump
@TheLeadCNN…",2020-05-13 08:53:40,['trump']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:53:40,"['Trump', 'Steele']"
"RT @MrsC_Assange: 🎗#YellowRibbon4Julian

Tied around tree in Brisbane Australia 

(Yellow ribbons have been used for those missing in actio…",2020-05-13 08:53:43,['YellowRibbon4Julian']
RT @AndyOstroy: .@HowardStern has millions of listeners... many of them @realDonaldTrump supporters. He’s 100% right. If he can convince th…,2020-05-13 08:53:56,[]
"RT @EthicalRenewal: Meanwhile in Trumpton, the village idiot can't stand questions from Asian-American reporter and runs away. 

Another ra…",2020-05-13 08:54:00,[]
"@PeasantTheory @MeganKelleyHall @AndyOstroy @HowardStern @realDonaldTrump #TRUTH.

#Trump on video with nipple-clamps, having sex with a sheep while screaming racial slurs would be okay with by his cult.

""He loves animals!""
""Like nipple clamps are THAT bad!?""
""OMG with the race card! He clearly said ""DIGGER!"" https://t.co/dUMsQkKMJB",2020-05-13 08:54:02,"['TRUTH', 'Trump']"
"RT @YOU__ESSAY: @CSojourner #trump knows his chances of re-election are slim; so, he decides now that he will burn the country down as retr…",2020-05-13 08:54:06,['trump']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:54:07,"['Trump', 'Steele']"
"Eish 🤣🤣 #Trump get big issue with #China ooo 
#Ramadan2020 #medikal #COVIDー19 #bishopdagmyhero Shatta PY Poyoo Ghana #mbah #LALISA #kabulattack https://t.co/Jbcdomlwgd",2020-05-13 08:54:08,"['Trump', 'China', 'Ramadan2020', 'medikal', 'COVIDー19', 'bishopdagmyhero']"
"SIGNAL 2💸

AUDJPY sell at 69.400
TP1: 69.100
TP2: 68.200
SL : ?

KINDLY D.M me TO KNOW STOP LOSS:- https://t.co/cKrKbf8Yyh

#uk #UAE #فوركس #Germany #Greece #ukfx #Singapore #Australia #فوركس #سعودي #عرب #ذهب #金 #金信号 #黄金交易 #外汇交易 #USDJPY #COVID19 #ETH #Crypto #Trump",2020-05-13 08:54:14,[]
Do you agree?  Howard Stern's acting is as bad as OJ Simpson's acting was. What and idiot this Howard guy is!! #Entertainment #Trump #MAGA #HowardStern #actingchallenge #OJSimpson #WhiteHouse,2020-05-13 08:54:26,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:54:26,"['Trump', 'Steele']"
"@hyrbyair_marri True sir, and despite knowing these facts #Trump inked an agreement with Taliban and UN is in deep sleep under Chinese influence, neighbours of Afghanistan may be do not want end this Pakistani CANCER of extremism and terrorism.",2020-05-13 08:54:27,['Trump']
Lmao this man does not care AT ALL,2020-05-13 08:54:36,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:54:45,"['Trump', 'Steele']"
RT @AndyOstroy: We actually don’t need #Trump’s #TaxReturns. That he’s been fighting like a cornered animal to hide them for years tells us…,2020-05-13 08:54:45,"['Trump', 'TaxReturns']"
RT @mayawiley: #Sekulow says “temporary immunity” and just while #Trump in office so it doesnmt make him above the law. Why is #Trump so ve…,2020-05-13 08:54:48,"['Sekulow', 'Trump', 'Trump']"
RT @DixonJameis: @realDonaldTrump #Biden setup #Trump and now wants to be President..  #ObamaBidenGate,2020-05-13 08:54:49,"['Biden', 'Trump', 'ObamaBidenGate']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:54:53,"['Trump', 'Steele']"
"RT @charliebebus: Everyone ready for #MAGA2!

.@realDonaldTrump is gearing up for the MAGA sequel, and we all need to be ready to support h…",2020-05-13 08:54:58,['MAGA2']
RT @irie_irving: @MSNBC @MaddowBlog Has anyone seen the @SecretService with @realDonaldTrump lately? I read 11 were currently infected and…,2020-05-13 08:55:02,[]
"RT @scarlett_0hara: @hutton112329 Wrong! We have our ""Virginia Women For Trump"" annual tea at the #Trump Hotel once a year and we have our…",2020-05-13 08:55:11,['Trump']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:55:14,"['Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:55:16,"['Trump', 'Steele']"
HHS official Rick Bright says he was ousted after raising concern about #coronavirus drug #Trump had touted https://t.co/bRKkMMdETn via @Top Trends News,2020-05-13 08:55:17,"['coronavirus', 'Trump']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:55:18,"['Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:55:18,"['Trump', 'Steele']"
"RT @AndyOstroy: @realDonaldTrump 1.3-mil #Coronavirus cases...80,000 DEAD...33-mil UNEMPLOYED...recession...bear market...and you spend all…",2020-05-13 08:55:24,['Coronavirus']
"RT @Afanasiew: Trump in a nutshell, as most of us in Britain see him:
https://t.co/jjMY3SbPnf #natewhite #british #trump",2020-05-13 08:55:29,"['natewhite', 'british', 'trump']"
"RT @zeusFanHouse: John #Brennan under the spotlight!

#Obama CIA Chief #JohnBrennan Under Fire for the Creation of Bogus January 2017 Intel…",2020-05-13 08:55:33,"['Brennan', 'Obama', 'JohnBrennan']"
"Japan sumo wrestler dies after virus infection
https://t.co/3gJybKdZ9X
#breakingnews #news #coronavirus #trump
#bbcusa #dies #infection #japan #sumo #virus #wrestler
https://t.co/3gJybKdZ9X",2020-05-13 08:55:40,"['breakingnews', 'news', 'coronavirus', 'trump']"
"""This is why the whole concept of testing is not necessarily great. The tests are perfect but something can happen between the test where it's good and all of a sudden...""

Yes: the ""something"" is called GETTING THE VIRUS.

Are we sure #Trump doesn't think #test causes #COVID19?",2020-05-13 08:55:45,[]
"RT @inselratte: Tory leaver MP Bone lists reasons why the PM's Sunday television address was ""wrong"" and breached ministerial code. 
He arg…",2020-05-13 08:55:49,[]
RT @the_truth_face: This man knows everything... #trump is a joke. He was way too late about the spread of the covid. He just wants a good…,2020-05-13 08:55:54,['trump']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 08:55:56,"['Trump', 'Steele']"
"RT @stevewh67: #BreakingNews #BREAKING

Researchers revise U.S. #COVID19 death forecast upward to over 147,000 after #Trump #GOP #FoxNews p…",2020-05-13 08:55:56,"['BreakingNews', 'BREAKING', 'COVID19', 'Trump', 'GOP', 'FoxNews']"
"RBNZ flags negative rates, Powell expected to do opposite

https://t.co/eZcPpXWIxz

#RBNZ #Powell #Fed #Trump #NZDUSD #USD #lockdown #forex https://t.co/wi9ogz6JYc",2020-05-13 08:55:57,"['RBNZ', 'Powell', 'Fed', 'Trump']"
RT @SouljahJay__: Cause he panders to these people and doesn’t alienate them even thou they live completely opposite lifestyles ... somethi…,2020-05-13 08:56:08,[]
"You know this came straight from the *President’s mind, cos he just added “gate” to Obama’s name. #Trump",2020-05-13 08:56:22,['Trump']
"100% CHANCE TO EARN!!!!!!!! THERE'S NOT MUCH TIME LEFT 👉 https://t.co/MaiEbW3bvp

#money #transform #change #life #needmoney
#book #entrepreneur #business #businesses #NEWS #Secret #secrets #cash #travel #covid19 #TrumpLiesAboutCoronavirus #Trump  #paypal",2020-05-13 08:56:24,"['money', 'transform', 'change', 'life']"
"'I will release my taxes after the election'
'I will build a Wall and Mexico will pay for it'
'It's just a little flu'.
'I will have the most transparent administration in history'.

Bullshit Bullshit Bullshit 

#Trump  #TrumpGate  #TrumpTaxes",2020-05-13 08:56:25,[]
RT @SandraEckersley: Makes you wonder if Scott Morrison has sold out Australia’s relationship with China to suck up to #Trump. #auspol  htt…,2020-05-13 08:56:27,"['Trump', 'auspol']"
